LikeID,UserID,PostID,DateLiked
7604,36,74567,2013-12-16 11:48:39
7605,21,43478,2020-01-03 20:10:08
7606,4,8424,2014-10-22 03:21:58
7607,36,75528,2012-08-14 22:02:30
7608,19,39021,2017-09-11 06:11:39
7609,21,42256,2020-01-20 02:57:17
7610,9,20672,2013-05-06 12:08:27
7611,43,91656,2019-10-22 19:27:57
7612,45,93840,2016-11-17 21:08:21
7613,2,3021,2020-01-06 18:35:21
7614,6,14018,2017-11-07 01:14:52
7615,9,18791,2019-07-19 15:22:04
7616,40,86371,2014-12-23 16:05:47
7617,32,66758,2018-07-24 20:29:16
7618,37,76066,2020-01-02 17:56:00
7619,35,72496,2019-09-06 21:40:44
7620,36,75352,2012-11-30 04:49:31
7621,50,105820,2013-07-23 21:40:30
7622,29,60183,2019-04-28 12:24:32
7623,33,69050,2019-10-30 18:36:06
7624,19,39394,2016-10-31 19:55:34
7625,13,29036,2019-03-13 04:36:50
7626,8,18181,2018-01-08 03:37:26
7627,2,4505,2019-08-05 12:26:24
7628,24,51116,2019-05-12 06:42:18
7629,45,93926,2016-09-13 17:03:34
7630,24,50572,2019-07-21 14:00:01
7631,7,15968,2017-10-06 14:18:47
7632,37,77584,2015-03-11 15:29:24
7633,41,87633,2017-11-06 12:59:15
7634,29,61479,2016-08-24 18:31:05
7635,45,93702,2017-03-07 01:17:27
7636,43,92681,2019-01-06 18:48:26
7637,32,67130,2018-05-31 00:54:31
7638,17,34642,2018-10-15 22:43:51
7639,20,41570,2019-02-16 20:04:12
7640,21,44516,2019-12-20 04:58:56
7641,21,42505,2020-01-16 13:20:05
7642,38,79352,2019-03-27 18:23:25
7643,2,5404,2019-05-16 22:32:11
7644,8,16514,2019-09-01 12:30:16
7645,38,79876,2018-07-03 23:26:05
7646,23,48053,2019-10-13 01:07:57
7647,50,105327,2015-09-24 17:10:30
7648,9,20338,2014-03-31 14:41:19
7649,6,14201,2017-09-23 19:56:19
7650,15,32772,2019-11-04 05:15:54
7651,18,36540,2019-09-11 21:21:18
7652,18,36121,2019-11-19 19:54:46
7653,48,100505,2020-01-18 22:46:03
7654,23,46767,2019-12-22 18:33:03
7655,9,20244,2014-06-01 11:19:12
7656,48,102745,2020-01-04 00:20:04
7657,37,78645,2012-03-15 00:07:07
7658,32,66914,2018-07-09 02:41:21
7659,40,86126,2015-02-27 18:56:40
7660,39,83734,2012-09-19 00:53:36
7661,34,69830,2018-12-09 12:09:58
7662,9,20397,2014-02-06 15:37:25
7663,47,97941,2019-03-08 20:37:20
7664,9,19211,2017-10-21 10:54:50
7665,5,12212,2012-11-21 16:32:04
7666,39,83522,2013-03-18 18:00:24
7667,47,98786,2017-08-15 16:37:22
7668,49,102952,2020-01-01 19:16:06
7669,14,30396,2014-06-28 21:54:23
7670,32,66093,2019-02-04 18:04:25
7671,24,49624,2019-10-22 19:07:42
7672,8,18023,2018-02-13 14:03:33
7673,34,71407,2014-05-08 03:03:53
7674,38,81210,2017-03-21 19:30:17
7675,20,41701,2018-11-23 18:12:10
7676,34,70686,2016-01-28 11:21:55
7677,45,94179,2016-03-01 21:19:54
7678,38,79765,2018-08-31 21:12:37
7679,12,25564,2016-05-07 17:05:50
7680,4,7918,2016-03-26 08:46:04
7681,13,26840,2019-10-24 13:01:23
7682,28,59071,2015-08-01 08:08:58
7683,24,49086,2019-12-10 20:03:24
7684,36,75758,2012-04-03 19:01:41
7685,43,91474,2020-01-15 18:41:18
7686,25,52750,2018-02-06 00:27:29
7687,19,39695,2016-04-19 22:17:28
7688,41,88808,2017-01-28 11:28:00
7689,36,73888,2018-04-17 16:57:08
7690,37,78423,2013-01-03 23:31:56
7691,49,104283,2019-06-22 16:50:29
7692,14,29659,2017-05-23 11:25:17
7693,35,72994,2019-05-13 01:53:29
7694,34,71095,2014-11-09 19:07:17
7695,47,98282,2018-05-09 05:51:57
7696,17,33867,2019-06-13 23:10:43
7697,28,57940,2019-10-30 12:30:56
7698,6,13031,2019-06-11 17:00:54
7699,16,33272,2019-12-16 18:11:39
7700,23,47208,2019-11-26 04:40:11
7701,43,92994,2018-09-23 06:53:25
7702,5,11863,2013-07-26 06:35:25
7703,43,92433,2019-03-29 05:19:09
7704,15,33173,2019-10-08 14:25:06
7705,27,57765,2016-09-02 12:06:46
7706,46,96410,2015-11-13 17:01:38
7707,2,2829,2020-01-22 00:10:57
7708,22,45360,2016-09-10 23:08:18
7709,30,62852,2016-03-14 12:36:51
7710,33,69287,2019-10-20 03:23:58
7711,15,33108,2019-10-11 15:37:58
7712,21,43579,2020-01-02 12:30:10
7713,18,36603,2019-09-01 19:12:41
7714,39,82909,2014-10-19 00:03:20
7715,42,90726,2018-09-10 07:07:34
7716,50,105046,2017-02-21 04:36:25
7717,6,13268,2019-03-11 16:34:13
7718,17,33872,2019-06-12 04:46:13
7719,24,48585,2020-01-21 08:00:00
7720,15,32619,2019-11-16 17:57:51
7721,37,77250,2016-02-15 18:43:00
7722,27,55756,2019-04-14 18:27:44
7723,24,49929,2019-09-22 18:17:40
7724,22,44994,2017-11-12 02:43:55
7725,39,82006,2018-03-02 00:12:42
7726,15,31993,2020-01-11 22:50:01
7727,7,15319,2019-05-02 20:35:37
7728,43,91739,2019-09-17 06:00:14
7729,37,77723,2014-10-30 15:05:21
7730,15,31875,2020-01-22 16:21:27
7731,47,99292,2017-03-24 04:51:56
7732,27,57644,2016-11-14 14:00:08
7733,45,93775,2017-01-24 19:47:12
7734,37,77188,2016-04-08 13:47:01
7735,24,50103,2019-09-05 12:30:00
7736,37,78597,2012-05-07 23:16:14
7737,29,60446,2018-09-06 18:14:21
7738,50,106428,2010-10-05 18:51:25
7739,45,95284,2013-07-11 16:10:46
7740,24,49359,2019-11-16 12:00:00
7741,38,79222,2019-07-07 17:13:22
7742,33,68935,2019-11-05 01:12:32
7743,19,39192,2017-02-02 21:42:38
7744,14,30336,2014-07-13 23:35:49
7745,31,64012,2016-12-31 19:17:42
7746,11,24440,2010-08-15 00:35:53
7747,37,76109,2019-10-22 14:05:00
7748,2,3624,2019-10-30 03:54:50
7749,18,36681,2019-08-15 18:23:07
7750,34,70345,2017-04-06 11:27:08
7751,3,5784,2019-12-06 05:27:24
7752,2,3324,2019-12-05 01:28:04
7753,26,54223,2016-11-11 02:11:07
7754,26,54008,2017-08-06 02:54:04
7755,6,13564,2018-12-01 18:26:59
7756,42,89697,2019-12-28 03:28:34
7757,8,17913,2018-03-08 11:37:40
7758,47,99241,2017-04-15 20:26:14
7759,5,10216,2020-01-15 22:35:29
7760,2,4348,2019-08-20 14:57:43
7761,3,6473,2019-03-26 06:44:21
7762,8,17336,2018-08-29 19:56:56
7763,5,12516,2012-05-08 06:35:32
7764,3,6807,2019-02-09 02:39:41
7765,1,1776,2019-10-05 18:26:53
7766,33,68879,2019-11-08 04:37:06
7767,24,50533,2019-07-24 01:42:05
7768,37,78043,2013-11-27 01:02:07
7769,45,94111,2016-06-14 17:03:33
7770,27,57496,2017-02-10 12:55:37
7771,31,63781,2018-01-24 18:08:17
7772,1,121,2020-01-18 12:31:30
7773,24,49154,2019-12-05 11:41:12
7774,19,40502,2014-11-26 01:54:40
7775,14,30048,2014-12-16 14:00:32
7776,19,39943,2015-10-02 00:29:26
7777,27,56893,2017-12-06 14:12:11
7778,13,26440,2019-12-23 13:20:07
7779,49,102933,2020-01-05 19:00:01
7780,3,6832,2019-02-08 18:54:48
7781,48,100908,2020-01-16 14:40:05
7782,41,86984,2019-03-18 07:34:56
7783,23,47055,2019-12-04 18:06:59
7784,49,102924,2020-01-07 09:45:35
7785,47,97901,2019-03-18 03:02:24
7786,50,106048,2012-05-26 20:11:13
7787,35,72623,2019-08-04 15:05:40
7788,37,77433,2015-07-31 17:08:40
7789,32,67282,2017-12-22 01:21:59
7790,31,64537,2014-11-01 15:29:37
7791,15,33124,2019-10-10 13:39:02
7792,47,98497,2018-03-14 13:30:54
7793,8,16475,2019-09-18 14:57:40
7794,43,91846,2019-08-07 17:20:26
7795,49,103829,2019-08-23 17:08:33
7796,17,34857,2018-09-17 22:04:55
7797,35,72069,2019-11-04 15:58:26
7798,8,17766,2018-04-12 15:14:06
7799,21,43916,2019-12-28 17:41:03
7800,23,46590,2020-01-01 22:54:32
7801,38,79458,2019-01-31 01:05:18
7802,47,98943,2017-06-09 05:24:08
7803,5,11629,2014-03-21 10:25:12
7804,43,92714,2018-12-24 20:00:23
7805,35,73011,2019-05-10 19:24:15
7806,15,32885,2019-10-26 03:28:34
7807,9,19855,2015-10-07 20:41:38
7808,36,74112,2015-08-24 17:20:48
7809,28,58089,2019-03-04 18:10:20
7810,30,63386,2010-06-27 06:03:43
7811,7,15782,2017-11-19 23:00:03
7812,24,49972,2019-09-18 17:08:13
7813,35,72909,2019-05-26 16:08:07
7814,37,77514,2015-05-04 22:42:37
7815,30,62016,2019-09-17 05:16:00
7816,22,45915,2015-04-19 16:01:09
7817,6,13452,2018-12-28 18:54:27
7818,9,19669,2016-06-07 15:04:44
7819,33,69036,2019-10-31 03:51:50
7820,43,91853,2019-08-05 19:37:29
7821,31,63609,2019-05-11 17:20:16
7822,11,23348,2019-02-15 05:02:03
7823,21,43874,2019-12-29 12:00:28
7824,20,40631,2020-01-08 16:56:45
7825,12,25743,2015-07-27 19:34:07
7826,27,55709,2019-04-26 20:40:00
7827,29,61133,2017-05-26 03:16:39
7828,50,104747,2018-08-27 11:48:46
7829,17,34928,2018-09-08 22:41:15
7830,47,98308,2018-04-22 23:39:22
7831,41,87453,2018-02-02 11:23:08
7832,43,91458,2020-01-20 05:25:13
7833,31,64113,2016-01-23 11:56:02
7834,14,31365,2013-06-09 12:50:21
7835,49,103904,2019-08-11 18:28:00
7836,8,16926,2019-02-12 01:55:42
7837,39,83066,2014-04-20 21:20:16
7838,41,87066,2018-12-11 08:25:39
7839,13,27512,2019-08-24 07:44:40
7840,23,46800,2019-12-20 02:14:13
7841,4,9499,2012-08-17 03:27:54
7842,24,49484,2019-11-06 08:30:00
7843,4,10009,2011-06-09 15:54:36
7844,41,87657,2017-11-06 12:47:36
7845,18,36565,2019-09-09 16:59:10
7846,5,11601,2014-04-19 10:37:21
7847,14,30334,2014-07-13 23:46:22
7848,39,83534,2013-03-11 21:21:41
7849,38,80129,2018-02-27 23:00:34
7850,17,34459,2018-12-08 11:32:55
7851,45,95203,2013-09-16 04:36:46
7852,11,23609,2013-07-01 05:11:46
7853,10,22086,2018-03-14 05:49:33
7854,13,27890,2019-06-17 11:40:33
7855,3,6343,2019-06-08 20:08:59
7856,28,59193,2015-03-11 18:38:39
7857,23,48220,2019-09-30 14:48:59
7858,30,62892,2016-01-06 07:54:15
7859,36,74064,2015-10-20 23:42:33
7860,48,102637,2020-01-04 21:14:03
7861,5,10738,2017-11-29 23:35:47
7862,38,80069,2018-04-02 23:52:00
7863,37,78920,2010-04-01 22:48:48
7864,8,18328,2017-11-28 12:00:57
7865,49,102797,2020-01-22 17:35:50
7866,45,94796,2013-12-31 22:40:04
7867,3,6953,2019-02-01 07:19:28
7868,29,60769,2018-06-04 13:32:27
7869,9,21023,2012-02-07 19:02:27
7870,34,71312,2014-06-07 17:28:12
7871,47,97532,2019-05-13 01:41:59
7872,18,37964,2019-02-03 23:10:08
7873,33,68639,2019-11-19 04:40:20
7874,13,27933,2019-06-11 02:28:07
7875,47,99632,2016-10-08 10:16:40
7876,32,66298,2018-09-13 02:36:41
7877,37,76849,2017-05-24 17:03:57
7878,2,3400,2019-11-25 20:40:46
7879,48,99957,2020-01-22 04:31:06
7880,26,54902,2014-08-15 12:41:23
7881,41,88407,2017-02-03 20:39:21
7882,18,36467,2019-09-24 20:05:35
7883,8,16871,2019-03-01 15:52:58
7884,34,69639,2019-10-12 17:18:49
7885,1,347,2020-01-02 11:46:08
7886,38,81687,2016-11-24 16:14:34
7887,13,26501,2019-12-12 01:21:42
7888,11,23463,2014-12-03 09:23:04
7889,15,31972,2020-01-13 02:00:30
7890,2,3851,2019-10-06 14:12:40
7891,9,20232,2014-06-06 14:15:36
7892,46,96819,2015-09-17 00:35:39
7893,48,101769,2020-01-10 22:20:51
7894,46,96233,2015-12-01 18:37:36
7895,37,76948,2017-02-03 18:14:25
7896,39,81936,2018-06-07 22:15:10
7897,12,25803,2015-06-19 07:00:35
7898,14,31257,2013-07-01 19:16:27
7899,2,3893,2019-10-02 00:33:04
7900,40,83876,2019-12-25 00:00:22
7901,14,30937,2013-09-20 20:59:12
7902,8,17326,2018-08-31 19:54:02
7903,5,12087,2013-01-23 07:07:09
7904,5,11675,2014-01-01 09:03:06
7905,5,11517,2014-08-12 20:30:31
7906,41,89127,2017-01-24 21:29:45
7907,10,21972,2018-05-24 06:29:23
7908,33,69275,2019-10-20 16:03:15
7909,26,54224,2016-11-03 12:38:10
7910,37,77561,2015-03-27 16:01:39
7911,7,15517,2018-07-26 17:50:49
7912,8,16813,2019-03-21 20:02:07
7913,35,73411,2019-01-21 16:00:52
7914,3,5692,2019-12-15 19:20:22
7915,30,62733,2016-09-05 13:08:01
7916,10,22764,2016-04-04 18:45:25
7917,4,9239,2013-06-02 15:40:08
7918,36,75617,2012-06-26 18:32:08
7919,25,52580,2018-03-17 02:58:58
7920,40,85458,2015-08-05 16:44:47
7921,21,44183,2019-12-24 18:40:07
7922,14,30906,2013-09-24 02:27:38
7923,1,1061,2019-11-18 22:52:02
7924,37,77975,2014-02-05 21:28:50
7925,17,34430,2018-12-18 05:23:12
7926,24,48673,2020-01-12 22:34:25
7927,2,3511,2019-11-10 23:16:18
7928,13,26540,2019-12-04 14:14:28
7929,34,71169,2014-08-26 19:44:45
7930,14,31413,2013-05-28 18:20:12
7931,45,93927,2016-09-12 14:04:11
7932,43,92386,2019-04-08 04:32:53
7933,3,5671,2019-12-18 07:13:43
7934,37,77781,2014-08-21 21:00:22
7935,45,94360,2015-07-09 17:50:55
7936,6,12887,2019-08-11 16:17:56
7937,18,36240,2019-10-31 18:58:11
7938,17,34401,2018-12-25 17:28:47
7939,4,9963,2011-06-28 14:14:15
7940,26,55108,2014-02-05 00:52:40
7941,41,86926,2019-06-05 13:27:41
7942,15,32190,2019-12-20 20:59:03
7943,13,26324,2020-01-13 10:42:08
7944,26,53062,2020-01-05 23:44:11
7945,34,70295,2017-07-05 20:01:11
7946,28,59367,2014-12-12 14:44:57
7947,5,10299,2019-05-08 03:29:55
7948,13,27232,2019-09-17 16:36:46
7949,18,37599,2019-03-15 21:47:44
7950,20,41509,2019-03-13 17:14:27
7951,38,79517,2019-01-02 23:04:34
7952,45,94684,2014-08-08 01:27:28
7953,39,83735,2012-09-19 00:52:47
7954,10,22652,2016-08-08 02:51:09
7955,39,82299,2016-11-04 22:49:21
7956,35,73558,2018-12-08 20:19:48
7957,38,80862,2017-06-19 21:05:29
7958,8,17925,2018-03-06 13:47:32
7959,3,5593,2019-12-27 20:05:16
7960,38,80509,2017-10-04 22:00:24
7961,29,60305,2018-10-30 20:58:00
7962,13,26906,2019-10-17 13:43:36
7963,18,37959,2019-02-04 20:26:00
7964,14,30358,2014-07-12 23:14:16
7965,2,4742,2019-07-15 13:57:15
7966,45,95032,2013-11-23 20:29:04
7967,13,26790,2019-10-29 13:14:02
7968,35,71834,2019-12-02 02:33:47
7969,45,93900,2016-09-29 22:25:56
7970,36,76054,2011-11-29 12:21:54
7971,10,23117,2013-12-02 05:14:32
7972,41,87017,2018-12-25 09:05:59
7973,4,8830,2013-11-20 04:13:56
7974,40,84580,2016-05-12 17:37:57
7975,50,105700,2013-12-29 21:52:43
7976,48,101534,2020-01-13 00:00:08
7977,45,93970,2016-08-28 23:05:58
7978,18,36802,2019-07-03 21:04:23
7979,4,8037,2015-10-09 15:59:28
7980,32,67057,2018-06-18 02:26:35
7981,39,82660,2015-10-23 22:41:57
7982,18,36393,2019-10-07 22:15:01
7983,47,98158,2018-10-08 20:15:17
7984,39,83158,2013-12-03 08:19:34
7985,50,106093,2012-03-28 10:22:59
7986,46,96900,2015-08-31 01:19:41
7987,3,5742,2019-12-10 23:12:59
7988,5,12446,2012-07-05 00:18:59
7989,48,101322,2020-01-14 06:39:04
7990,42,91399,2017-12-16 06:41:41
7991,29,60493,2018-08-24 22:46:03
7992,18,36473,2019-09-23 20:53:41
7993,19,39512,2016-10-09 22:06:52
7994,37,78640,2012-03-22 21:40:36
7995,24,50315,2019-08-13 17:00:01
7996,48,101705,2020-01-11 06:31:06
7997,19,39506,2016-10-10 02:27:46
7998,11,23951,2012-03-01 23:46:48
7999,41,88379,2017-02-13 19:28:06
8000,13,28343,2019-05-05 16:12:03
8001,10,22031,2018-04-13 23:59:32
8002,9,21307,2011-02-08 19:30:16
8003,9,20592,2013-07-30 20:27:33
8004,23,46276,2020-01-19 20:33:15
8005,48,102257,2020-01-07 17:40:15
8006,24,50350,2019-08-10 20:16:02
8007,12,26056,2014-07-11 15:31:35
8008,19,38760,2018-09-09 19:58:46
8009,2,4113,2019-09-09 12:21:32
8010,23,46481,2020-01-08 14:47:34
8011,27,57259,2017-05-18 12:13:52
8012,4,8165,2015-06-19 19:00:59
8013,2,3622,2019-10-30 08:02:27
8014,38,81309,2017-02-25 22:37:07
8015,46,97169,2015-07-15 15:22:30
8016,10,22363,2017-08-28 21:48:00
8017,35,72342,2019-09-26 18:36:11
8018,36,74419,2014-07-04 08:38:22
8019,45,94241,2015-11-30 07:22:06
8020,37,77853,2014-06-16 20:34:50
8021,2,5330,2019-05-24 22:13:01
8022,43,93088,2018-08-16 19:12:44
8023,24,49736,2019-10-08 17:46:15
8024,27,55761,2019-04-12 19:07:28
8025,24,48630,2020-01-17 17:30:00
8026,31,64680,2014-02-22 20:38:19
8027,28,58292,2018-06-06 11:25:11
8028,27,56305,2018-08-14 14:21:46
8029,48,102204,2020-01-08 00:31:05
8030,47,99583,2016-10-20 01:37:19
8031,12,24972,2018-08-25 13:42:42
8032,34,69868,2018-11-14 19:29:55
8033,3,7532,2018-11-20 08:18:47
8034,39,82741,2015-05-15 20:06:15
8035,50,106414,2010-11-03 18:35:48
8036,4,9918,2011-08-02 01:56:51
8037,31,64575,2014-09-25 01:15:42
8038,4,8433,2014-10-18 00:56:09
8039,21,43235,2020-01-07 08:00:07
8040,14,29882,2015-07-02 16:08:54
8041,23,47885,2019-10-22 03:52:56
8042,17,33935,2019-05-21 18:06:54
8043,28,58015,2019-08-23 14:55:55
8044,1,2590,2019-08-15 13:25:06
8045,2,3421,2019-11-22 17:54:49
8046,33,69191,2019-10-24 19:38:40
8047,35,73752,2018-10-28 17:15:58
8048,26,54739,2014-11-23 21:48:50
8049,46,96299,2015-11-19 18:17:27
8050,37,78560,2012-06-22 05:55:50
8051,32,66620,2018-08-02 00:15:34
8052,40,85514,2015-07-23 19:52:54
8053,41,86849,2019-10-08 06:59:57
8054,36,75205,2013-03-10 09:19:49
8055,26,54644,2015-01-28 05:50:44
8056,46,95324,2020-01-09 16:45:28
8057,45,94208,2016-02-01 18:35:17
8058,41,86997,2019-03-08 10:35:49
8059,41,88335,2017-03-20 22:43:08
8060,37,76465,2018-09-08 14:04:00
8061,36,74022,2015-12-16 19:46:20
8062,2,5009,2019-06-20 22:28:51
8063,22,44736,2019-08-21 16:17:11
8064,33,68798,2019-11-12 01:11:25
8065,25,52415,2018-05-11 02:00:59
8066,35,71731,2019-12-29 04:16:19
8067,36,75066,2013-05-06 12:27:29
8068,35,73316,2019-02-06 17:19:06
8069,50,105411,2015-03-10 01:02:58
8070,29,60466,2018-09-01 15:05:22
8071,50,105409,2015-03-11 19:14:21
8072,2,3933,2019-09-27 20:36:02
8073,18,35883,2019-12-20 19:04:27
8074,10,22832,2016-01-06 02:38:09
8075,34,71284,2014-06-13 22:50:37
8076,35,73254,2019-02-22 16:14:27
8077,38,79741,2018-09-12 20:09:25
8078,8,17396,2018-08-02 22:46:41
8079,18,35995,2019-12-09 18:10:32
8080,23,46891,2019-12-14 03:08:13
8081,35,72718,2019-07-07 22:31:40
8082,12,25378,2017-01-13 15:25:43
8083,39,81967,2018-04-27 17:50:07
8084,20,41554,2019-02-17 20:20:57
8085,17,34148,2019-03-26 20:05:40
8086,35,71955,2019-11-15 17:40:58
8087,27,57360,2017-03-29 13:02:42
8088,20,40841,2019-09-22 19:53:38
8089,26,54735,2014-11-25 03:06:33
8090,19,38830,2018-03-24 19:08:26
8091,45,94935,2013-12-05 20:04:43
8092,45,93619,2017-06-17 02:42:48
8093,39,81975,2018-04-10 18:30:31
8094,17,35509,2018-05-08 00:25:51
8095,24,50643,2019-07-16 13:30:00
8096,31,64082,2016-05-12 18:21:32
8097,38,79039,2019-11-13 20:11:50
8098,2,3195,2019-12-17 16:20:40
8099,12,25816,2015-06-18 11:10:57
8100,39,82951,2014-08-29 04:36:02
8101,7,15950,2017-10-12 14:31:46
8102,3,7204,2018-12-20 20:19:06
8103,25,51557,2020-01-07 01:00:25
8104,35,71777,2019-12-15 06:25:25
8105,39,83312,2013-08-27 18:54:32
8106,41,88428,2017-02-02 07:50:54
8107,39,82029,2018-02-03 03:21:04
8108,6,13176,2019-05-05 14:44:29
8109,28,59579,2014-10-15 17:18:13
8110,40,84093,2017-08-27 23:14:23
8111,43,92841,2018-11-06 05:49:54
8112,3,6549,2019-03-06 22:56:09
8113,14,31001,2013-09-09 17:54:51
8114,28,59887,2014-04-16 15:12:10
8115,45,93482,2018-01-31 19:03:22
8116,8,18040,2018-02-07 10:21:48
8117,21,43863,2019-12-29 17:21:11
8118,46,95419,2019-09-14 17:07:39
8119,17,35228,2018-07-08 06:10:21
8120,23,48449,2019-09-14 15:16:53
8121,39,82052,2018-01-29 15:14:30
8122,32,66569,2018-08-09 00:40:48
8123,12,25740,2015-07-27 19:40:16
8124,1,737,2019-12-07 17:30:18
8125,26,55331,2013-11-30 05:04:35
8126,22,46045,2015-01-16 04:42:10
8127,4,9760,2011-11-11 15:30:02
8128,29,60487,2018-08-27 06:34:10
8129,49,103182,2019-11-27 01:30:00
8130,38,79719,2018-09-25 00:02:21
8131,12,26226,2014-01-27 07:08:56
8132,6,14400,2017-05-19 23:57:00
8133,12,25639,2015-11-18 09:28:01
8134,17,34393,2018-12-28 17:29:42
8135,42,90112,2019-09-09 10:08:23
8136,24,48969,2019-12-18 19:03:18
8137,23,47166,2019-11-28 22:54:27
8138,40,86642,2014-10-28 19:03:49
8139,21,43069,2020-01-09 09:40:05
8140,13,26423,2019-12-25 14:23:27
8141,24,48714,2020-01-11 11:23:22
8142,46,95611,2017-03-22 16:45:24
8143,25,51733,2019-10-01 10:36:57
8144,28,58205,2018-10-03 14:28:18
8145,30,62750,2016-08-06 13:38:59
8146,39,82420,2016-06-12 19:40:02
8147,27,56716,2018-03-12 13:35:55
8148,20,41761,2018-07-13 21:23:54
8149,25,51901,2019-05-13 21:05:05
8150,34,70377,2017-02-14 11:07:28
8151,28,59120,2015-05-10 06:06:45
8152,38,81274,2017-03-06 00:45:01
8153,27,57856,2016-07-14 12:05:34
8154,50,105410,2015-03-10 18:46:06
8155,27,55903,2019-01-25 14:16:43
8156,21,42547,2020-01-15 23:10:05
8157,39,82767,2015-04-05 20:58:50
8158,45,93654,2017-04-30 23:39:57
8159,50,104593,2019-11-10 17:35:37
8160,9,19739,2016-03-08 16:04:30
8161,48,102234,2020-01-07 20:43:23
8162,9,21291,2011-02-11 12:48:08
8163,3,6074,2019-10-16 22:54:49
8164,12,25297,2017-05-25 16:14:19
8165,3,7091,2019-01-17 20:00:10
8166,1,1562,2019-10-20 19:25:50
8167,40,86512,2014-11-21 20:58:54
8168,24,49400,2019-11-09 19:05:29
8169,39,83770,2012-08-30 20:10:22
8170,27,55705,2019-04-28 22:55:40
8171,24,50540,2019-07-23 23:54:06
8172,13,28600,2019-04-17 17:07:42
8173,17,35415,2018-05-23 17:08:23
8174,23,48248,2019-09-29 14:43:21
8175,13,27768,2019-07-01 13:31:35
8176,5,10427,2018-10-05 23:53:33
8177,42,90267,2019-08-05 07:01:42
8178,14,29894,2015-06-24 18:37:30
8179,10,21924,2018-07-17 13:19:05
8180,17,34437,2018-12-15 09:23:57
8181,20,41559,2019-02-17 19:09:54
8182,37,78078,2013-11-06 01:42:38
8183,35,72899,2019-05-27 01:20:22
8184,2,3914,2019-09-30 21:30:50
8185,18,36743,2019-07-22 18:50:13
8186,41,89393,2016-12-11 12:51:43
8187,42,90739,2018-09-10 06:59:55
8188,7,15155,2019-10-12 03:58:53
8189,49,103684,2019-09-17 19:43:01
8190,26,54281,2016-09-14 22:25:16
8191,9,20436,2013-12-28 18:06:29
8192,48,101146,2020-01-15 06:14:04
8193,2,5286,2019-05-28 22:41:54
8194,41,89520,2016-10-17 16:45:10
8195,22,45088,2017-08-07 14:57:12
8196,4,8291,2015-01-09 19:46:44
8197,20,41583,2019-02-16 00:25:20
8198,1,663,2019-12-10 15:57:31
8199,11,24224,2011-07-02 09:14:03
8200,23,48102,2019-10-09 00:55:25
8201,32,66586,2018-08-02 02:02:55
8202,27,57120,2017-08-09 03:44:26
8203,41,88740,2017-01-29 12:43:56
8204,49,103782,2019-08-29 17:55:10
8205,12,26094,2014-06-12 18:26:04
8206,9,20218,2014-06-20 16:34:15
8207,9,20701,2013-03-28 16:32:15
8208,22,45147,2017-05-04 01:17:36
8209,2,3876,2019-10-03 20:13:50
8210,42,90482,2019-02-22 05:51:37
8211,4,9801,2011-10-30 11:11:26
8212,41,88316,2017-04-07 19:20:33
8213,12,25327,2017-04-20 00:32:48
8214,18,37693,2019-03-05 04:01:50
8215,48,100134,2020-01-21 07:13:31
8216,21,44584,2019-12-19 11:40:05
8217,34,71020,2015-01-23 20:44:38
8218,12,25638,2015-11-26 00:59:40
8219,38,81142,2017-04-05 14:30:24
8220,32,65989,2019-03-03 23:48:52
8221,33,68032,2019-12-22 02:15:30
8222,42,90786,2018-09-09 12:16:51
8223,45,94098,2016-06-24 21:47:42
8224,48,101704,2020-01-11 06:46:06
8225,47,97201,2020-01-07 19:21:46
8226,43,91507,2020-01-09 22:21:29
8227,11,23335,2019-08-31 22:38:10
8228,30,63425,2010-03-16 04:24:45
8229,27,55857,2019-02-14 00:20:47
8230,17,34295,2019-01-22 18:31:35
8231,32,66578,2018-08-09 00:23:02
8232,23,48290,2019-09-25 19:46:38
8233,5,11760,2013-10-16 20:21:21
8234,36,75168,2013-03-26 01:49:23
8235,50,106074,2012-05-03 04:39:53
8236,14,31493,2013-05-06 08:48:51
8237,1,132,2020-01-17 19:33:34
8238,17,34292,2019-01-24 16:31:18
8239,25,52176,2018-10-15 16:33:50
8240,29,60833,2018-03-19 15:55:34
8241,38,79491,2019-01-16 01:58:14
8242,4,7812,2017-08-14 19:02:48
8243,46,96468,2015-11-09 19:04:02
8244,23,47041,2019-12-05 05:02:48
8245,12,24970,2018-08-25 16:01:01
8246,21,43818,2019-12-30 10:00:10
8247,12,25491,2016-08-06 08:11:20
8248,17,34984,2018-08-29 00:31:06
8249,23,47375,2019-11-17 19:05:29
8250,6,14397,2017-05-21 16:26:39
8251,14,29623,2017-09-07 17:10:36
8252,3,7112,2019-01-15 05:13:12
8253,36,74686,2013-09-13 17:38:18
8254,16,33363,2019-08-27 20:50:44
8255,27,55836,2019-02-22 18:53:32
8256,29,61303,2017-02-03 22:38:32
8257,40,85330,2015-09-16 17:12:07
8258,25,52438,2018-05-05 18:31:48
8259,46,96760,2015-10-02 18:57:34
8260,32,65917,2019-03-20 17:54:16
8261,34,71327,2014-06-04 21:02:02
8262,23,48454,2019-09-14 00:12:56
8263,18,36991,2019-05-31 01:09:14
8264,9,20557,2013-08-29 13:54:43
8265,37,77962,2014-02-20 03:30:22
8266,26,53974,2017-08-19 17:37:33
8267,25,52296,2018-07-16 20:20:38
8268,18,36570,2019-09-07 18:36:01
8269,41,87428,2018-03-05 12:41:48
